Company Name,Sector,Country,City,Email,Website,Address,Tel/Fax,Unnamed: 8
Bridgeway Group,Conglomerates,UAE,Dubai,corporate@bridgeway.ae,www.bridgewaygroup.com,Saeed Salem Al Wahaibi Building,Tel: +971 4-282-1421,
,,,,peevees@emirates.net.ae,,1st Floor,Tel: +971 4-282-2890,
British American Tobacco,Agriculture and Food,UAE,Dubai,,www.bat.com,P.O.Box 2784,Tel: +971 4-332-2344,
British Telecom UAE,Telecoms and IT,UAE,Dubai,claudia.tinumpit@bt.com,,Gulf Towers,Tel: +971 4-334-4660,
British University in Dubai,Services,UAE,Dubai,info@buid.ac.ae,www.buid.ac.ae,Dubai Knowledge Village,Tel: +971 4-391-3633,
Brother International (Gulf),Telecoms and IT,UAE,Dubai,bicgulf@bicgulf.co.ae,www.brother.ae,Jebel Ali Free Zone,Tel: +971 4-336-5427,
Buchanan Middle East,Media,UAE,Dubai,,www.buchananme.com,Building No1,Tel: +971 4-369-8555,
Builders Merchants,Construction,UAE,Dubai,bumga@emirates.net.ae,www.bumga.net,Al Qabissi Street,Tel: +971 4-266-5101,
Building Materials Import Company,Construction,UAE,Sharjah,,,Al Wahda S,Tel: +971 6-5335367,
Bukhatir Investments,Conglomerates,UAE,Sharjah,bil88@emirates.net.ae,,P.O.Box 88,Tel: +971 6-535-2444,
Bunduq Oil Company,Oil and Gas,UAE,Abu Dhabi,,,P.O.Box 46015,Tel: +971 2-677-9922,
BurJuman,Real Estate,UAE,Dubai,info@burjuman.com,www.burjuman.com,Burjuman Center,Tel: +971 4-352-0222,
Burj Al Arab,Travel and Tourism,UAE,Dubai,BAAfeedback@jumeirah.com,www.burj-al-arab.com,Jumeirah Beach Road,Tel: +971 4-301-7777,
,,,,BAAreservation@jumeirah.com,,P.O.Box 74147,Fax: +971 4-301-7000,
Burj Dubai,Real Estate,UAE,Dubai,,www.burjdubai.com,"C/O, Emaar Properties, PO Box 9440, Dubai, United Arab Emirates",Tel: +971 4-399-3366,
Buro Happold Consulting Engineers,Construction,UAE,Dubai,,www.burohappold.com,P.O.Box 117291,Tel: +971 4-335-8180,
Burooj Properties,Real Estate,UAE,Abu Dhabi,info@burooj.ae,www.burooj.ae,Al Khazna Tower,Tel: +971 2-610-0100,
Business Communications,Telecoms and IT,UAE,Dubai,info@bcluae.com,www.bcluae.com/,Abdulla Mohamad Saleh Bldg,Tel: +971 4-222-0186,
Business Systems House,Telecoms and IT,UAE,Dubai,syshouse@emirates.net.ae,,P.O.Box 9386,Tel: +971 4-331-0150,
Byrne Drilling Company,Oil and Gas,UAE,Sharjah,byrne@emirates.net.ae,,P.O.Box 5228,Tel: +971 6-533-2810,
Byrne Equipment Rental,Services,UAE,Dubai,headoffice@byrnerental.com,www.byrnerental.com,Al Jadaf,Tel: +971 4-347-1061,
CEMEX Gulf States,Construction,UAE,Dubai,,,Al Quoz Industrial Area No 3,Tel: +971 4-347-0427,
CII (Overseas),Construction,UAE,Dubai,ciieng@emirates.net.ae,,P.O.Box 53109,Tel: +971 4-3330623,
CKK Middle East,Construction,UAE,Dubai,ckkme@emirates.net.ae,,Mohamad Ajmion Kazim Bldg,Tel: +971 4-282-4085,
CMA CGM Group,Transport,UAE,Dubai,,www.cma-cgm.com,P.O.Box 61145,Tel: +971 4-355-1777,
CMS Energy,Power and Utilities,UAE,Abu Dhabi,info@cmsenergy.com,www.cmsenergy.com,P.O.Box 72230,Tel: +971 2-634-2480,
CNBC Arabiya,Media,UAE,Dubai,,www.cnbcarabia.com,Dubai Media City,Tel: +971 4-366-4900,
CORECAP,Financial Services,UAE,Dubai,info@cc-corecap.com,www.cc-corecap.com,P.O.Box 66916,Tel: +971 4-391-0627,
CPI Financial,Media,UAE,Dubai,sales@cpifinancial.net,www.cpifinancial.net,Building Number 4,Tel: +971 4-391-3722,
CTMS (UAE),Services,UAE,Abu Dhabi,Hprendel@emirates.net.ae,,P.O.Box 43441,Tel: +971 2-6788977,
Calyon Corporate and Investment Bank UAE,Financial Services,UAE,Dubai,,,P.O.Box 9256,Tel: +971 4-331-4211,
Camco,Oil and Gas,UAE,Dubai,info@camco.com,,P.O.Box 11957,Tel: +971 4-324-1922,
Canon Middle East,Telecoms and IT,UAE,Dubai,info@canon-me.com,www.canon-me.com,Canon Building,Tel: +971 4-3915050,
Cansult,Construction,UAE,Abu Dhabi,abudhabi@cansult.com,www.cansult.com,"West Tower, Abu Dhabi Mall, Trade Centre",Tel: +971 2-644-6660,
Cape East,Construction,UAE,Abu Dhabi,mail@capeeast.co.ae,www.cape.ae,Mussafah Industrial Area,Tel: +971 2-555-5199,
Capital Industries and Investments,Financial Services,UAE,Dubai,info@cii.ae,www.cii.ae,Block 5,Tel: +971 4-341-4099,
Capital Partners,Real Estate,UAE,Dubai,information@capitalpartnersfz.com,www.capitalpartnersfz.com,Building 3,Tel: +971 4-391-0044,
Capitol Hotel Group,Travel and Tourism,UAE,Dubai,caphotel@emirates.net.ae,www.capitol-hotel.com,P.O.Box 33228,Tel: +971 4-346-0111,
Carat Middle East,Media,UAE,Dubai,dubai@carat-me.com,,Al Hawai Tower,Tel: +971 4-343-4981,
Carlson Marketing Company,Media,UAE,Dubai,cminfo.middle_east@carlson-europe.com,www.carlsonmarketing.com,Thuraya Tower 2,Tel: +971 4-391-1352,
Carlton Tower Hotel Dubai,Travel and Tourism,UAE,Dubai,carlton@emirates.net.ae,www.carltontower.net,Baniyas Street,Tel: +971 4-222-7111,
Carolina Fabrics,Consumer Goods,UAE,Dubai,nadeem@emirates.net.ae,,Jebel Ali Free Zone,Tel: +971 4-8816133 (General Manager),
Carrara Middle East Industrial Company,Construction,UAE,Dubai,carrara@carrara-me.com,,"Street 9, Al Romool Road",Tel: +971 4-285-8277,
Cashswitch Corporation,Financial Services,UAE,Dubai,info@cashswitch.com,www.cashswitch.com/,Dubai Internet City,Tel: +971 4-3911841,
Caspian International,Media,UAE,Dubai,mcarassi@caspian.ae,www.caspian-international.com,City Tower One,Tel: +971 4-331-0044,
Cayan Investment and Development,Real Estate,UAE,Dubai,info@cayan.net,www.cayan.net,Emaar Business Park 1,Tel: +971 4-360-8810,
Cegelec Solutions and Services,Construction,UAE,Abu Dhabi,cegelec@emirates.net.ae,www.cegelec.com,P.O.Box 47055,Tel: +971 2-627-2680,
Cellucom,Telecoms and IT,UAE,Dubai,info@cellucom.com,www.cellucom.com,P.O.Box 20356,Tel: +971 4-299-5252,
Central Bank of the United Arab Emirates,Financial Services,UAE,Abu Dhabi,uaecb@cbuae.gov.ae,www.uaecb.gov.ae,Al Bainunah Street,Tel: +971 2-665-2220,
Central Motors Company,Automotive,UAE,Abu Dhabi,centralmotors@alfahimgroup.ae,,Mousaffah Street,Tel: +971 2-444-9666,
Central Motors and Equipment Company,Automotive,UAE,Abu Dhabi,centralmotors@alfahimgroup.ae,,P.O.Box 71343,Tel: +971 2-554-6262,
Central Trading Company,Conglomerates,UAE,Dubai,sales@ctc-uae.com,www.ctc-uae.com,Attar Building,Tel: +971 4-266-1600,
Centre of Excellence for Applied Research and Training,Services,UAE,Abu Dhabi,info@certonline.com,cert.hct.ac.ae,CERT Technology Park,Tel: +971 2-445-1514,
Century Financial Brokers,Financial Services,UAE,Dubai,cfbinfo@centurybrokers.com,www.centurybrokers.com,"Burj Dubai, Al Khaleej Shopping Centre, Ramada Hotel",Tel: +971 4-351-6112,
Chalhoub Group,Conglomerates,UAE,Dubai,mct@mailmac.net,,Chalhoub Building,Tel: +971 4-804-5000,
Chescor Capital Group,Financial Services,UAE,Dubai,alan.moore@chescorcapital.com,www.chescorcapital.com,318 Building No 2,Tel: +971 4-391-0941,
Chevron Al Khalij,Oil and Gas,UAE,Dubai,info@chevron.com,,Enoc Building No 3,Tel: +971 4-313-3939,
China Civil Engineering Construction Corporation,Construction,UAE,Abu Dhabi,cceccuae@emirates.net.ae,,MDAD Building 403,Tel: +971 2-645-9417,
Chiyoda Corporation - UAE,Construction,UAE,Abu Dhabi,chiyoda@emirates.net.ae ,,P.O.Box 43928,Tel: +971 2-671-7161,
Christensen Gulf Services,Oil and Gas,UAE,Dubai,,,P.O.Box 73957,Tel: +971 4-883-6351,
Cimel Al Rostamani,Construction,UAE,Dubai,cardb@emirates.net.ae,,P.O.Box 16482,Tel: +971 4-295-4808,
Cimel Company UAE,Construction,UAE,Abu Dhabi,cimel@emirates.net.ae,,Al Najda Street,Tel: +971 2-6773963,
Cisco Systems,Telecoms and IT,UAE,Dubai,,www.cisco.com/me,Building 10,Tel: +971 4-390-7777,
Citadel Properties,Real Estate,UAE,Sharjah,citadel@emirates.net.ae,,Immigration Road,Tel: +971 6-574-6666,
Citigold Corporation,Mining and Metals,UAE,Dubai,gold@citigold.com,www.citigold.com,Sheikh Zayed Road,Tel: +971 4-340-4588,
,,,,info@citigold.com,,Gold and Diamond Park,Fax: +971 4-340-7768,
Citigroup,Financial Services,UAE,Dubai,,www.citigroup.com,P.O.Box 749,Tel: +971 4-311-4411,
,,,,,www.citiislamic.com,,Tel: +971 4-324-4000,
City of Arabia,Real Estate,UAE,Dubai,info@cityofarabia.ae,www.cityofarabiame.com,Capricorn Tower,Tel: +971 4-331-1022,
Cleveland Bridge and Engineering Middle East,Construction,UAE,Dubai,contact@clevelandbridge.co.ae,www.clevelandbridge.co.ae,Jebel Ali Free Zone,Tel: +971 4-883-5551,
Clifford Chance,Services,UAE,Dubai,,www.cliffordchance.com,P.O.Box 9380,Tel: +971 4-331-4333,
Clipsal Middle East,Industrial Manufacturing,UAE,Sharjah,clipsal@emirates.net.ae,,P.O.Box 8181,Tel: +971 6-557-0777,
Cloisall Company,Construction,UAE,Dubai,cloisall@emirates.net.ae,www.cloisall-gulf.com ,Al Wahibi Building,Tel: +971 4-282-5100,
Clyde and Company,Services,UAE,Dubai,mero@clydeco.ae,www.clydeco.com,City Tower 2,Tel: +971 4-331-1102,
Commercial Bank International,Financial Services,UAE,Dubai,cbiho@emirates.net.ae,www.cbiuae.com,Al Riqqa Street,Tel: +971 4-227-5265,
,,,,customercare@cbi.ae,,P.O.Box 4449,Fax: +971 4-227-9038,
Commercial Bank of Dubai,Financial Services,UAE,Dubai,cbd-ho@abd.co.ae,www.cbd.ae,Al Ittihad Street,Tel: +971 4-212-1000,
Commodore Contracting,Construction,UAE,Abu Dhabi,commodore@commodore.ae,www.commodore-contracting.com ,Mansour Jewelry Building,Tel: +971 2-626-5222,
Communications Development Corporation,Financial Services,UAE,Dubai,,,P.O.Box 31477,Tel: +971 4-331-8511,
CompuMe,Telecoms and IT,UAE,Dubai,compume@compume.com,www.compume.com/,P.O.Box 27008,Tel: +971 4-2828555,
Computer Network Systems,Telecoms and IT,UAE,Abu Dhabi,info@cnsuae.co.ae,www.cnsuae.co.ae,P.O.Box 46144,Tel: +971 2-644-2888,
Computer and Communication Systems,Telecoms and IT,UAE,Dubai,ccs@ccsfze.co.ae,www.ccs.ae,P.O.Box 61185,Tel: +971 4-883-8838,
Concorde Corodex Group,Conglomerates,UAE,Dubai,info@corodex.com,www.corodex.com,Sheikh Zayed Road,Tel: +971 4-347-2900,
Concorde Trading Company,Conglomerates,UAE,Abu Dhabi,concord@emirates.net.ae,,P.O.Box 2617,Tel: +971 2-666-8770,
Conmix,Construction,UAE,Sharjah,conmix@conmix.com,www.conmix.com,Al Khan Industrial Area No 7,Tel: +971 6-531-4155,
ConocoPhillips Middle East,Oil and Gas,UAE,Dubai,,,City Tower Bldg 1,Tel: +971 4-3310055,
Consent,Construction,UAE,Dubai,,,Al Quoz Industrial Area,Tel: +971 4-3472011,
Consolidated Contractors Company (Underwater Engineering),Construction,UAE,Abu Dhabi,info@ccc.co.ae,www.ccc-underwater-eng.ae,Mussafah Industrial Area,Tel: +971 2-555-3656,
Construction Machinery Center Company,Industrial Manufacturing,UAE,Dubai,cmcdxb@emirates.net.ae,,Nr Airport,Tel: +971 4-2858959,
Continental Group International,Financial Services,UAE,Dubai,dba@continental-intl.com,www.continental-intl.com,Al Abbar Building,Tel: +971 4-335-3433,
Continental Insurance Brokers,Financial Services,UAE,Dubai,,,"C/O, Continental Group International , Al Abbar Building, 2nd Floor, PO Box 26588, Dubai, United Arab Emirates",Tel: +971 4-335-3433,
Continental Real Estate,Real Estate,UAE,Sharjah,contrs@emirates.net.ae,www.continentalrst.com,Al Mina Road,Tel: +971 6-572-5665,
Contracting and Trading Company (UAE),Construction,UAE,Abu Dhabi,catnt@emirates.net.ae,www.catgroup.net,P.O.Box 250,Tel: +971 2-272-1626,
Coral International Hotels Resorts and Spas,Travel and Tourism,UAE,Dubai,info@coral-international.com,www.coral-international.com,Coral Deira,Tel: +971 4-223-3448,
Cordoba Development Company,Construction,UAE,Abu Dhabi,,,Rashed Al Rashed Building,Tel: +971 2-6335118,
Corporate Publishing International,Media,UAE,Dubai,info@cpidubai.com,www.cpilive.net,Siddiqi Building,Tel: +971 4-351-5316,
Corus Middle East,Mining and Metals,UAE,Dubai,Haydarib@corusmiddleeast.com,,P.O.Box 9217,Tel: +971 4-3388586,
Cosmoplast Industrial Company,Basic Materials,UAE,Sharjah,cplast@emirates.net.ae,www.cosmoplast.com,P.O.Box 6032,Tel: +971 6-533-1264,
Costain Abu Dhabi,Construction,UAE,Abu Dhabi,,www.costain.com,Mussafah Industrial Area,Tel: +971 2-555-3920,
,,,,costainad@costain.ae,www.costain.com,P.O.Box 3069,Fax: +971 2-555-9598,
Costain International,Construction,UAE,Dubai,cildubai@emirates.net.ae,,Regional Headquarters,Tel: +971 4-345-1350,
Courtyard by Marriott Green Community Dubai,Travel and Tourism,UAE,Dubai,dubaicy@emirates.net.ae,,"Green Community, Dubai Investment Park",Tel: +971 4-885-2222,
Credo Investments,Real Estate,UAE,Dubai,info@credouae.com,www.credouae.com,Khalil Al Sayegh Building,Tel: +971 4-335-5092,
Crescent Oilfield Supplies Establishment,Oil and Gas,UAE,Abu Dhabi,attag@emirates.net.ae,,P.O.Box 7355,Tel: +971 2-6332565,
Crescent Petroleum Company,Oil and Gas,UAE,Sharjah,mail@crescent.ae,www.crescent.ae,P.O.Box 2222,Tel: +971 6-572-7000,
Crescent Standard Investment Bank Limited,Financial Services,UAE,Dubai,ahmadgoheer@csibl.com,www.crescentstandard.com,P.O.Box 73135,Tel: +92 42-1119-12912,
,,,,,www.csibl.com,,Tel: +971 4-319-9316,
Crowne Plaza Abu Dhabi,Travel and Tourism,UAE,Abu Dhabi,,,Hamdan Street,Tel: +971 2-621-0000,
Crowne Plaza Dubai,Travel and Tourism,UAE,Dubai,cpdxb@cpdxb.co.ae,www.crowneplaza.com,P.O.Box 23215,Tel: +971 4-331-1111,
Cupola Group,Conglomerates,UAE,Dubai,cupola@emirates.net.ae,,P.O.Box 23448,Tel: +971 4-330-0090,
Cylingas Company,Mining and Metals,UAE,Dubai,,,P.O.Box 5698,Tel: +971 4-347-2648,
D and K Holdings,Oil and Gas,UAE,Dubai,dnkpl@dnkpetrol.com,,ENOC Building,Tel: +971 4-313-5901,
DAMAC Holding,Conglomerates,UAE,Dubai,info@damacgroup.com,www.damacholding.com,Al Moosa Tower 2,Tel: +971 4-332-2005,
DAMAC Invest Company,Financial Services,UAE,Dubai,,,"C/O, DAMAC Holding, PO Box 2195, Dubai, United Arab Emirates",Tel: +971 4-332-2005,
DAMAC Properties,Real Estate,UAE,Dubai,contact@damacgroup.com,www.damacproperties.com,Al Moosa Tower 2,Tel: +971 4-332-2005,
,,,,difc@damacgroup.com,,5th Floor,Fax: +971 4-332-5335,
DAMAC Services and Trading,Services,UAE,Dubai,blues@damacgroup.com,,"C/O, DAMAC Holding, PO Box 2195, Dubai, United Arab Emirates",Tel: +971 4-332-2005,
DEPA Interiors,Consumer Goods,UAE,Dubai,depa@depa.ae,www.depa-interiors.com,Al Reem Tower,Tel: +971 4-224-3800,
DEPA United Group,Construction,UAE,Dubai,contact@depa.ae,www.depa.ae,Al Reem Tower,Tel: +971 4-224-3800,
DHL International UAE,Transport,UAE,Dubai,,,Dubai International Airport,Tel: +971 4-299-5333,
DIB Sukuk,Other,UAE,Dubai,,,"C/O, Dubai Islamic Bank, P.O. Box 1080",Tel: +971 4-295-3000,
DLA Piper Worldwide,Services,UAE,Dubai,info@dlapiper.com,www.dlapiper.com,"Emaar Business Park, Building Number 1",Tel: +971 4-363-6900,
DMG World Media Dubai,Services,UAE,Dubai,dmg@emirates.net.ae,www.dmgdubai.com,Al Mosa Tower 2,Tel: +971 4-331-9688,
DOM International,Media,UAE,Dubai,dom@dom.ae,www.dom.ae,Al Khail Road,Tel: +971 4-341-1885,
DP World,Transport,UAE,Dubai,info@dpworld.com,www.dpworld.com,Building Number 17,Tel: +971 4-881-1110,
DTK Company Middle East,Telecoms and IT,UAE,Dubai,,www.dtkme.com,P.O.Box 61410,Tel: +971 4-883-8828,
Daallo Airlines,Transport,UAE,Dubai,daallo@emirates.net.ae,www.daallo.com,Executive Office,Tel: +971 4-273-3808,
Dabbagh Information Technology Group,Media,UAE,Dubai,info@ditnet.co.ae,www.dit.net,"Building 9, Office 120 and 121",Tel: +971 4-390-3636,
Daewoo Electronics Middle East,Consumer Goods,UAE,Dubai,daewoo@dwe.ae,,Jebel Ali,Tel: +971 4-883-8349,
Daff Trading and Oil Services,Oil and Gas,UAE,Abu Dhabi,dafftrdg@emirates.net.ae,,P.O.Box 7399,Tel: +971 2-677-8000,
DaimlerChrysler Middle East,Automotive,UAE,Dubai,info@mideast.daimlerchrysler.com,www.mideast.daimlerchrysler.com,Jebel Ali Free Zone,Tel: +971 4-883-3200,
,,,,,www.mideast.dodge.com,P.O.Box 17880,Fax: +971 4-883-3201,
,,,,,www.mideast.jeep.com,,,
,,,,,www.mideast.mercedes-benz.com,,,
Dalma Energy,Oil and Gas,UAE,Abu Dhabi,abu.dhabi@dalmaenergy.com,www.dalmaenergy.com,Ministry of Energy Building,Tel: +971 2-626-4466,
Daman Securities,Financial Services,UAE,Dubai,info@daman.ae,,Dubai World Trade Centre,Tel: +971 4-332-4140,
Damas Jewellery,Consumer Goods,UAE,Dubai,Gold@damasjewelry.com,www.damasjewel.com,P.O.Box 1522,Tel: +971 4-225-5206,
Dana Gas,Oil and Gas,UAE,Sharjah,mail@danagas.ae ,www.danagas.ae,P.O.Box 2011,Tel: +971 6-556-9444,
Dana Property Development,Real Estate,UAE,Dubai,info@dana.ae,www.dana.ae,Dana Center Building,Tel: +971 4-228-1818,
Danube Building Materials,Construction,UAE,Dubai,info@aldanube.com,www.aldanube.com,"Logistics and Distribution Center, Value Added Services Factory",Tel: +971 4-887-1234,
Danway Emirates,Industrial Manufacturing,UAE,Dubai,info@danwayirs.com,www.danwayllc.com,Danway Building,Tel: +971 4-347-3700,
Dar Al Binaa Contracting Company,Construction,UAE,Abu Dhabi,darbina@emirates.net.ae,,P.O.Box 201,Tel: +971 2-6213040,
Dar Al Shifa Hospital,Healthcare,UAE,Abu Dhabi,,www.daralshifa.com,Al Najda Street,Tel: +971 2-641-6999,
Dar Al Sondos Hotel Apartments by Le Meridien,Travel and Tourism,UAE,Dubai,reservations@daralsondos-lemeridien.com,www.alsondos-lemeridien.com,P.O.Box 5050,Tel: +971 4-294-9797,
Dar Consult,Real Estate,UAE,Dubai,dar@emirates.net.ae,www.dar.ae,Saleh Bin Lahej Building,Tel: +971 4-282-8800,
Darahem Financial Brokerage,Financial Services,UAE,Dubai,info@darahem.ae,www.darahem.ae,World Trade Center,Tel: +971 4-331-1313,
Darwish Bin Ahmed and Sons Group,Conglomerates,UAE,Abu Dhabi,trucks@dbasons.com,www.dbasons.com,Darwish Building,Tel: +971 2-558-4800,
Darwish Engineering UAE,Construction,UAE,Ajman,darengg@emirates.net.ae,www.darwishengineering.com,New Industrial Area,Tel: +971 6-743-5161,
Darwish Trading Establishment,Conglomerates,UAE,Dubai,,,P.O.Box 380,Tel: +971 4-226-2166,
Data Processing Systems,Telecoms and IT,UAE,Abu Dhabi,info@dpsuae.co,www.dpsuae.com,Al Ghaith Tower,Tel: +971 2-626-8800,
Debbas Electric,Industrial Manufacturing,UAE,Dubai,debbasme@emirates.net.ae,,P.O.Box 6999,Tel: +971 4-223-2000,
Decol Debt Collections,Financial Services,UAE,Dubai,enquiries@decol-creditnet.com,www.decol-creditnet.com/,P.O.Box 56286,Tel: +971 4-222-6007,
Deira City Centre,Real Estate,UAE,Dubai,infodesk@mafgroup.ae,www.deiracitycentre.com,Deira City Centre,Tel: +971 4-295-4545,
Dell Computer,Telecoms and IT,UAE,Dubai,,www.dell.co.ae,Dubai Internet City,Tel: +971 4-3911860,
Delmon Hotel,Travel and Tourism,UAE,Dubai,delmon4@emirates.com,,P.O.Box 81282,Tel: +971 4-228-0222,
Delta Capital,Financial Services,UAE,Dubai,info@deltapartnersgroup.com,,"Al Shatha Tower 1, Offices 8 and 9",Tel: +971 4-369-2999,
Delta Medical Establishment,Healthcare,UAE,Abu Dhabi,deltamed@emirates.net.ae,www.deltamed.ae/,P.O.Box 3084,Tel: +971 2-681-4644,
Demas and Al Farhan Engineering and Contracting Company,Construction,UAE,Sharjah,,,P.O.Box 515,Tel: +971 6-5513333,
Denton Wilde Sapte,Services,UAE,Dubai,dubai@dentonwildesapte.com,www.dentonwildesapte.com,API World Tower,Tel: +971 4-331-0220,
Department of Civil Aviation - Abu Dhabi,Transport,UAE,Abu Dhabi,dcaauh@emirates.net.ae,www.dcaauh.gov.ae,P.O.Box 20,Tel: +971 2-575-7500,
,,,,info@dcaauh.gov.ae,,,Fax: +971 2-575-7285,
Department of Civil Aviation - Dubai,Transport,UAE,Dubai,dca.dubai.ae,,P.O.Box 2525,Tel: +971 4-216-2525,
,,,,sme@dca.gov.ae,,,Tel: +971 4-224-5555,
Department of Civil Aviation - Sharjah,Transport,UAE,Sharjah,dgdca@sharjahairport.ae,www.sharjahairport.gov.ae,Airport Road,Tel: +971 6-508-1002,
Department of Economic Development,Government,UAE,Dubai,economic@dubaided.gov.ae,www.dubaided.gov.ae,Al Maktoum Street,Tel: +971 4-222-9922,
Department of Health and Medical Services,Government,UAE,Dubai,info@dohms.gov.ae,www.dohms.gov.ae,P.O.Box 4545,Tel: +971 4-337-0031,
Department of Tourism and Commerce Marketing,Travel and Tourism,UAE,Dubai,info@dubaitourism.ae,www.dubaitourism.ae,P.O.Box 594,Tel: +971 4-223-0000,
Desert Roofing and Flooring Group,Construction,UAE,Dubai,drfco@emirates.net.ae,www.drfco.net/des.htm,Al Aweer Industrial Area,Tel: +971 4-333-1003,
Design Concepts,Construction,UAE,Dubai,girish01@emirates.net.ae,,P.O.Box 24465,Tel: +971 4-2220432,
Deutsche Bank,Financial Services,UAE,Dubai,dubai.reception@db.com ,www.db.com,The Gate Building,Tel: +971 4-361-1700,
Development General Trading Company,Industrial Manufacturing,UAE,Dubai,,,P.O.Box 3335,Tel: +971 4-2245878,
Development Trading and Contracting Company,Construction,UAE,Ras Al Khaimah,dtc1972@hotmail.com,,Al Montaser Street,Tel: +971 7-228-8464,
Dewan Architects and Engineers,Construction,UAE,Dubai,dubai@dewan-architects.com,www.dewan-architects.com/,P.O.Box 60990,Tel: +971 4-395-6566,
Dexion Middle East,Consumer Goods,UAE,Dubai,dexionme@emirates.net.ae,www.dexion.co.uk,Jebel Ali Free Zone,Tel: +971 4-8819066,
Deyaar Development Company,Real Estate,UAE,Dubai,info@deyaar.ae,www.deyaar.ae,Al Masoud Building,Tel: +971 4-295-5844,
,,,,rent@deyaar.ae,,Airport Road,Fax: +971 4-295-4029,
Dhafir Group,Conglomerates,UAE,Abu Dhabi,dhafirco@emirates.ae,,Dhafir Building,Tel: +971 2-677-4656,
Dhow Palace Hotel,Travel and Tourism,UAE,Dubai,info@dhowpalacedubai.com,www.dhowpalacehoteldubai.com,Kuwait Street,Tel: +971 4-359-9992,
Diamond Investments,Real Estate,UAE,Dubai,info@diamond-investments.ae,www.diamond-investments.ae,Garhoud View Building,Tel: +971 4-286-9699,
Diamondlease,Travel and Tourism,UAE,Dubai,generaladm@diamondlease.com,www.diamondlease.com,Kharbash Building,Tel: +971 4-321-5116,
Diba Group,Real Estate,UAE,Dubai,,,-,,
Dimensions Engineering Consultant,Construction,UAE,Dubai,dxbinfo@dimensions-ec.com,www.dimensions-ec.com,Khaled Al Attar Tower,Tel: +971 4-227-9339,
